recommendationid,author_steamid,author_num_games_owned,author_num_reviews,author_playtime_forever,author_playtime_at_review,author_last_played,language,review,timestamp_created,timestamp_updated,voted_up,comment_count,steam_purchase,hidden_in_steam_china,review_id
148609607,76561197968380563,800,25,7106,7106,1697427871,english,"First of all of course the game is gorgeous because that's what they spent the most dev time on. Dogtown and the expansion content even better. Despite all the flaws, which I'll get into, I'll never forget the look and feel of Night City. Played all the story and side quests and gigs. 80-100 hours it's hard to say because I go afk a lot. 

In 2023 Cyberpunk is still very flawed. I encountered some game-breaking bugs that seem to have been patched with 2.01.  The entire first week of Phantom Liberty being live, the game would only display Xbox controller prompts for everything and I had to stop playing. I consider that game-breaking. I also had my computer completely hang a few times and decided to wait for a patch, which did come a few days later. For what it's worth I played the whole thing on 1440p Ultra, but without ray tracing.

Even after 2.01 there are many many immersion breaking bugs that required a quit and reload. UI would break constantly, cars would be set to have terrible handling. The driving in general is awful and you can only slightly redeem this system once you get access to a car with better handling (I recommend the Samum because it also has missiles+guns, or the Caliburn which seems to have the best handling overall). 

The narrative pacing of this game is really bad. There is way too much unskippable dialogue and your voiced POV character V is  unlikeable. Every npc is unlikeable as a matter of fact. The ones I like the most are the ones that talk the least. I love Keanu irl but he is not a good actor. Sorry Keanu. Idris Elba was a better actor but he is only in the expansion.

Game holds your hand way too much and is very low stakes. I had to turn difficulty to Hard and then Very Hard, which means the enemies can kill me but more likely it's hard because they soak up a ton of bullets. There is no reason to try and be stealthy, the game doesn't punish you for dying or getting the cops called on you in any significant way. You don't lose XP, and it's not even like in GTA where you are forcibly taken to jail or the hospital when you mess up. In Cyberpunk you just get reloaded to the checkpoint, never more than a minute or 2 behind where you were. 

If they wanted to make a movie they should have made a movie. Game constantly stops you from playing and makes you listen to npc dialogue or demands you go do something you don't want to do. Video game stories should be up to the player to create and discover as much as possible, especially when there is an open world. Show, don't tell. I almost got a refund because the first 2 hours are just cutscene after cutscene. Honestly this doesn't abate much once you get into the game properly. The open world in Cyberpunk is more like a break from the unskippable npc dialogue and that is backwards to what a good game should be imo. Let a player play.

That being said I actually managed to play this game all the way through. I would say it was decent, I'll go ahead and recommend it if you can run it. I did my best to break it and play it the way I wanted. I had fun once I got the perks I wanted and upgraded my gear. The perks and gear really don't matter though, and I don't understand why a first person game has so many cosmetic clothing items, it's not like you can see them. Don't bother too much with exploration on your own, the quests will take you all over the place if you just go from one to the next. There isn't enough emergent experience here to call this open world truly great but if you just want to stand around and take screenshots and soak it in, Night City is a vibe. I would say buy Cyberpunk on sale, don't feel fomo at all especially if your pc can't handle it yet. It isn't worth the hype.",1697901077,1697901077,True,0,True,True,148609607
148609588,76561197996789037,0,5,6045,6022,1698018216,english,"Only played the 2.0 version. Loved the game, fun combat, good enough story, although I wish there were more real decisions and agency.",1697901050,1697901050,True,0,True,True,148609588
148609571,76561198023179521,0,10,5499,5499,1696779687,english,"Not a perfect game but one of my all time favorites. The main and side missions are very immersive. I thought Keanu was great.  The open world was hit or miss, but I am pretty sick of open worlds in general.  

After the Update and expansion the combat went from decent to super fun. Obliterating people with the charged tech shotguns never gets old.  I somehow managed to beat the entire game without using a single hack. I am not even certain what I am missing to perform them. I must be using an incompatible implant or something, but either way that's not really my style.  Either charging in head first or using a silenced pistol.  The weapons I got from the expansion were significantly better than anything I used prior.  The game does an excellent job leaving you in moments of silence with characters to just take everything in...however by the very end of my time playing the structures formulaic nature started to become a little noticeable.  I didn't play till well after launch so I dont have that to stain my memory.  Graphics are pretty good, beautiful in fact.  The one mechanic I didnt love were the braindance investigations.  They always went on a little too long IMO.

9/10",1697901033,1697901033,True,0,True,True,148609571
148608587,76561198431244835,0,121,3547,3547,1697447915,english,Was more fun than Fallout 4,1697900090,1697900090,True,0,True,True,148608587
148608044,76561198097523665,0,6,9351,8491,1698948462,english,If they would just fix the fkn cars man. Everything else works mostly...,1697899600,1697899600,True,0,True,True,148608044
148607978,76561199394374645,0,4,6321,6321,1695966936,english,"Great game, used to be a serious hater (because of the situation in which the game was on the vohod), but now after almost 3 years I can call this game a masterpiece, without some mods of course can not do without.",1697899544,1697899544,True,0,True,True,148607978
148607496,76561198326239461,0,2,5420,4580,1698877219,english,meow,1697899142,1697899142,True,0,True,True,148607496
148606926,76561198007220510,0,3,28452,22476,1698409868,english,"One of the greatest RPG games of all time.
Great story telling.
Engaging combat
Immersive world

10 out of 10",1697898645,1697898645,True,0,True,True,148606926
148605443,76561199273430253,0,1,1998,1188,1698158239,english,Love this game,1697897343,1697897343,True,0,True,True,148605443
148605409,76561199059018763,0,3,18886,18365,1698559104,english,I fucking love this game,1697897307,1697897307,True,0,True,True,148605409
148605371,76561198073194898,112,3,5961,5632,1698762893,english,"I'm glad this game was able to redeem itself finally. The 2.0 and 2.01 updates are fantastic and runs well on my slightly above average PC as well. This was not the case 2 years back, when I bought it on day 1 and was frustrated with it. Anyway, my second time over, I'm experiencing it the way I should have and enjoying my time. Will get the DLC, which should be the cherry on top for this experience and finally heal those wounds.
",1697897262,1697897262,True,0,True,True,148605371
148604662,76561198029189098,0,15,13497,12121,1698842516,english,"No, it's not perfect... But it's super enjoyable!!!",1697896574,1697896574,True,0,True,True,148604662
148604504,76561198066795327,0,7,25187,21103,1698677639,english,i liek to yeet ppl,1697896392,1697896392,True,0,True,True,148604504
148604076,76561198030924188,0,8,15223,9879,1698932775,english,this really is one of the best games i've ever played,1697895939,1697895939,True,0,True,True,148604076
148602495,76561198071303207,48,5,1593,674,1698884017,english,"The 2.0 update has made this a very solid game. I came back to Cyberpunk for the update after playing Starfield, and I haven't touched Starfield since. I highly recommend this game to anyone looking for a good action packed open world RPG with good writing as well.",1697894242,1697894242,True,0,True,True,148602495
148602047,76561197966940796,26,11,2546,335,1698914269,english,good game. Very introspective,1697893743,1697893743,True,0,True,True,148602047
148601692,76561198105262069,0,1,5079,4360,1698895380,english,Johnny Silverhand is the most based cringelord (he's literally me),1697893313,1697893313,True,0,True,True,148601692
148601635,76561198809651847,0,13,8084,7371,1698871941,english,"After all these years, I can finally recommend this game in the state it's in. It's a good game now.",1697893242,1697893242,True,0,True,True,148601635
148600746,76561198210743096,202,20,13516,9942,1698288822,english,yes game,1697892243,1697892243,True,0,True,True,148600746
